ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(s),冷却(各级),伤害,伤害(各级),治疗,治疗(各级),护盾,护盾(各级),弹药,弹药(各级),暴击,暴击(各级),多重,多重(各级),灼烧,灼烧(各级),剧毒,剧毒(各级),再生,再生(各级),吸血,吸血(各级),购买价格,购买价格(各级),出售价格,出售价格(各级),技能(主动+被动),任务(目标|奖励),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
855cf2a5-930b-43db-b388-9f814f80a4fb,Piggy Bank,猪猪存钱罐,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,EconomyRef / 经济引用 | Value / 价值 | Gold / 金币,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 出售此物品时，获得零钱，等量于此物品价值。
[被动] 每小时开始时，花费2金币，永久获得1价值。",null,可以免费获得增益了！,,,,,,,,此物品的价值获取值翻倍,,,
85605c06-1990-4803-8ec5-ac49cefa5adc,Philosopher's Stone,魔法石,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Relic / 遗物,Regen / 再生,5.0,5,0,,0,,0,,0,,0,,1,1,0,,0,,3,3,0,,0,0,0,0,"[主动] 生命再生量提高3
[被动] 本次冒险中每转化过一种原料，此物品+1/2/3/4
[被动] 当你购买此物品时，获得一件催化剂",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,造成剧毒，等量于此物品生命再生量,造成灼烧，等量于此物品的生命再生量,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品生命再生的5倍
85a8c6f1-b74e-49f3-817b-680112b69ac0,Assembly Line,,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,,Cooldown / 冷却,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 己方伙伴冷却时间缩短10/15/20%,null,此物品的价值翻倍,,,,,,,,,此物品+50%暴击率,,
85bbf340-b66e-4c27-9d62-4f6181f1a6a5,Bread,面包,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Regen / 再生 | RegenRef / 再生引用 | HasteRef / 加速引用,5.0,5,0,,0,,0,,0,,0,,1,1,0,,0,,10,10/20/30,0,,0,0,0,0,"[主动] 生命再生量提高10/20/30
[被动] 加速此物品时，己方物品获得2/4/6",null,此物品的价值翻倍,减速1件物品1秒,冻结一件物品0.5秒,加速1件物品1秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,造成剧毒，等量于此物品生命再生量,造成灼烧，等量于此物品的生命再生量,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品生命再生的5倍
85f59c88-c391-4a03-8c3b-f312518e81de,Force Field,力场,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Weapon / 武器 | Tech / 科技,Shield / 护盾 | Damage / 伤害,5.0,5,0,0,0,,30,30/60/120,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得30/60/120护盾
[主动] 造成伤害，等量于己方护盾",null,此物品的价值翻倍,减速3件物品1秒,冻结一件物品2秒,加速3件物品1秒,此物品的护盾翻倍,获得治疗，等量于当前护盾值,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
85fc3511-fd04-45ed-b273-e3dece9cd77f,Dooltron Mainframe,多尔王主机,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Property / 地产 | Tech / 科技,Charge / 充能 | Haste / 加速,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 使用伙伴时，充能一件核心1/2秒并加速一件大型物品1/2秒
[被动] 己方多尔王拥有核心类型",null,此物品的价值翻倍,当你使用一件伙伴时，减速一件物品1秒,当你使用一件伙伴时，冻结一件物品0.5秒,此物品的加速持续时间翻倍,使用伙伴时，获得20护盾,使用伙伴时，获得20治疗,使用伙伴时，造成2剧毒,使用伙伴时，造成2灼烧,此物品的充能量翻倍,己方伙伴+40%暴击率,己方伙伴受冻结和减速影响的时长减半,使用伙伴时，造成20伤害
8619fc8b-ceec-4be6-9289-8c7b6f05a631,Leather Jacket,皮夹克,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Karnok,Apparel / 服饰,RageReference,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 你受到的伤害减少30/60%
[被动] 当你进入暴怒状态或沙尘暴开始时，摧毁此物品",null,此物品的价值翻倍,当你进入暴怒状态时，减速2件物品4秒,当你进入暴怒状态时，冻结2件物品2秒,当你进入暴怒状态时，加速2件物品4秒,当你进入暴怒状态时，获得护盾，等量于你最大生命值的10%,当你进入暴怒状态时，获得治疗，等量于你最大生命值的10%,当你进入暴怒状态时，造成剧毒，等量于你最大生命值的2%,当你进入暴怒状态时，造成灼烧，等量于你最大生命值的2%,此物品额外使你受到的伤害减少20%,己方物品+25%暴击率,相邻物品受冻结和减速影响的时间减半,当你进入暴怒状态时，造成伤害，等量于你最大生命值的10%
8659e6da-45a8-433b-8d91-35c0d2ccb912,Temporal Navigator,时空穿梭机,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Tech / 科技 | Vehicle / 载具,TechReference | Haste / 加速,9.0,9/8/7/6,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 加速相邻物品2秒
[被动] 如果此物品是己方唯一的科技物品，其冷却时间减半
[被动] 每天开始时，获得一件来自任意英雄的遗物",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,此物品的加速持续时间翻倍,每拥有一件遗物，就获得10护盾,每拥有一件遗物，就获得10治疗,每拥有一件遗物，就造成1剧毒,每拥有一件遗物，就造成1灼烧,此物品+1多重释放,己方遗物+10%暴击率,此物品免疫冻结、减速和摧毁,每拥有一件遗物，就造成10伤害
865a673a-beae-4f5c-b04a-dd3fd026bc6d,Flagship,旗舰,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系 | Vehicle / 载具 | Weapon / 武器,Damage / 伤害 | AmmoRef / 弹药引用,5.0,5,50,50/100/200,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成50/100/200伤害
[被动] 此物品以外，每拥有一种工具、地产、伙伴、弹药或遗物物品，此物品就+1多重释放。",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品的伤害翻倍,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
8666a1de-066f-47c4-9d9b-87eea7d9f25a,Pauldrons,肩铠,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Karnok,Apparel / 服饰,Shield / 护盾 | RageReference,5.0,5/4/3,0,,0,,0,0,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得护盾，等量于本场战斗中你获得的怒火总值的两倍
[被动] 暴怒期间，己方护盾物品的护盾翻倍",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
86769097-271e-46ee-8d42-317c6d8a7a09,Atomic Clock,原子钟,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Tech / 科技 | Tool / 工具,Ammo / 弹药 | Cooldown / 冷却,1.0,1,0,,0,,0,,2,2/3/4,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 使一件敌人物品的冷却时间延长1000秒
[主动] 弹药: 2/3/4",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得25护盾,治疗25生命值,造成2剧毒,造成2灼烧,此物品+1多重释放,己方物品+25%暴击率,此物品免疫冻结、减速和摧毁,造成25伤害
86f9a35d-73d6-456c-b56d-ddb6adc64175,Mortal Coil,凡躯之缚,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器 | Relic / 遗物,Damage / 伤害 | Lifesteal / 生命偷取,9.0,9,50,50/100,0,,0,,0,,0,,1,1,0,,0,,0,,100,100,0,0,0,0,"[主动] 造成50/100伤害
[被动] 左侧相邻的武器拥有吸血",null,此物品的价值翻倍,减速2件物品3秒,冻结2件物品1秒,加速2件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,左侧相邻的武器+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
8863af7b-4b2d-4456-81d8-e1d9f0dce4a9,Super Syrup,超级糖浆,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Food / 食物,Crit / 暴击 | Ammo / 弹药,4.0,4,0,,0,,0,,10,10,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 相邻物品的暴击率永久提升1/2/3/4%
[主动] 此物品永久失去1最大弹药量
[主动] 弹药: 10
[被动] 每场战斗结束时，如果此物品没有弹药，则将其永久摧毁",null,,,,,,,,,,,,
88ca9279-a62c-4bdb-ba2c-06871a7c5b7d,Armored Core,装甲核心,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Core / 核心 | Tech / 科技,Shield / 护盾 | ShieldRef / 护盾引用,7.0,7/6/5,0,,0,,20,20,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得20护盾
[主动] 此物品和右侧所有护盾物品+15/30/60。
[被动] 当你使用左侧的任意物品时，充能此物品1秒",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
88e65c34-6865-4222-8eec-c18d48b2aa8d,Seaweed,水草,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系 | Food / 食物,Heal / 治疗,7.0,7,0,,20,20,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 治疗20生命值
[被动] 当你使用水系物品时，此物品获得5/10/15/20",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,获得护盾，等量于此物品治疗量,此物品的治疗翻倍,造成剧毒，等量于此物品治疗量的10%,造成灼烧，等量于此物品治疗量的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品治疗量
8908d2d1-1a7e-4f97-8ecb-6834e96b1eab,Captain's Quarters,船长舱,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系 | Property / 地产,Haste / 加速 | DamageRef / 伤害引用 | AmmoRef / 弹药引用,4.0,4,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 加速工具与载具1/2/3秒
[主动] 装填己方物品1/2/3弹药
[主动] 己方物品获得20/30/40",null,此物品的价值翻倍,减速3件物品1秒,冻结2件物品1秒,此物品的加速持续时间翻倍,获得120护盾,治疗120生命值,造成12剧毒,造成12灼烧,此物品+1多重释放,己方物品+30%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害加成翻倍
8938035e-be96-4827-bd34-7258253bd942,Flamberge,焰形剑,Item / 物品,Large / 大型,Diamond / 钻石,Diamond,Common / 通用,Weapon / 武器,Damage / 伤害 | CritReference,9.0,9,200,200,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成200伤害
[被动] 此物品造成四倍暴击伤害",null,此物品的价值翻倍,减速3件物品3秒,冻结3件物品1秒,加速3件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
893f5fec-30ed-4a1e-b896-5b086d952da4,Grindstone,磨刀砂轮,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Tool / 工具,DamageRef / 伤害引用,3.0,3,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 左侧相邻的武器获得10/20/30
[被动] 如果此物品左侧相邻的物品冷却时间超过5秒，此物品+1多重释放。",null,此物品的价值翻倍,当你使用左侧相邻的武器时，减速一件物品1秒,当你使用左侧相邻的武器时，冻结一件物品0.5秒,当你使用左侧相邻的武器时，加速该武器1秒,当你使用左侧相邻的武器时，获得20护盾,当你使用左侧相邻的武器时，获得20治疗,当你使用左侧相邻的武器时，造成2剧毒,当你使用左侧相邻的武器时，造成2灼烧,此物品+1多重释放,左侧相邻的武器+50%暴击率,左侧相邻的武器所受冻结和减速持续时间减半,此物品的伤害加成翻倍
894df8d8-e6a5-4310-919e-7a6d85fc7e49,Bomb Squad,炸弹小队,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Friend / 伙伴,Burn / 灼烧 | Haste / 加速,9.0,9/8/7/6,0,,0,,0,,0,,0,,1,1,6,6,0,,0,,0,,0,0,0,0,"[主动] 造成6灼烧
[被动] 当你使用相邻伙伴时，加速此物品2秒",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,此物品的加速持续时间翻倍,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
89573716-4efd-4d90-b8b5-0aeaa9e72ff0,Translation Crystal,翻译水晶,Item / 物品,Small / 小型,Gold / 黄金,Gold/Diamond,Common / 通用,Loot / 战利品,Cooldown / 冷却,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 出售此物品时，其他英雄的物品冷却时间缩短5/10%,null,出售此物品时，获得1金币,出售此物品时，己方最左侧的减速物品获得200减速持续时间,出售此物品时，己方最左侧的冻结物品获得100冻结持续时间,出售此物品时，己方最左侧的加速物品获得200加速持续时间,出售此物品时，最左侧的护盾物品+10,出售此物品时，最左侧的治疗物品+10,出售此物品时，己方最左侧的剧毒物品获得1,出售此物品时，己方最左侧的灼烧物品获得1,,出售此物品时，己方最左侧的物品获得2%暴击率,,出售此物品时，己方最左侧的武器获得10
8981892b-ce2a-43dc-a08e-2b5e8f8884fc,Shard of Obsidian,黑曜石碎片,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Weapon / 武器 | Reagent / 试剂,Damage / 伤害,5.0,5,5,5/10/20/40,0,,0,,0,,0,,1,1,0,,0,,0,,100,100,0,0,0,0,"[主动] 造成5/10/20/40伤害
[被动] 此物品转化时，为其赋予黑曜石附魔（如适用）。",null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
899bc2a7-eec8-42e5-9c99-49b592617114,Harpoon,鱼叉,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系,Ammo / 弹药,6.0,6/5/4,0,,0,,0,,2,2,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 摧毁一件小型物品
[主动] 弹药: 2",null,此物品的价值翻倍,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得150护盾,治疗150生命值,造成15剧毒,造成15灼烧,此物品+1多重释放,己方物品+25%暴击率,此物品免疫冻结、减速和摧毁,造成150伤害
8a0aad5c-caff-4963-b8e9-861bc5ace1ce,Wand,魔杖,Item / 物品,Small / 小型,Gold / 黄金,Gold/Diamond,Common / 通用,Toy / 玩具 | Relic / 遗物,Charge / 充能,6.0,6,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,[主动] 为其他非武器物品充能1/2秒,null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,获得60护盾,治疗60生命值,造成6剧毒,造成6灼烧,此物品+1多重释放,己方物品+20%暴击率,此物品免疫冻结、减速和摧毁,造成60伤害
8a9b0c1d-2e3f-4a5b-6c7d-8e9f0a1b2c3d,Idol of Decay,腐朽圣像,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Relic / 遗物,Poison / 剧毒 | Quest,5.0,5,0,,0,,0,,0,,0,,1,1,0,,2,2/4/6/8,0,,0,,0,0,0,0,[主动] 造成2/4/6/8剧毒,"目标: 购买8件剧毒物品 | 奖励: 触发剧毒时，此物品获得2/4/6/8
目标: 此物品拥有75点以上剧毒 | 奖励: 此物品+1多重释放
目标: 造访珍珠的考古发掘场 | 奖励: 此物品冷却时间缩短1000秒",此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品剧毒的5倍,获得治疗，等量于此物品剧毒的5倍,此物品的剧毒翻倍,造成灼烧，等量于此物品的剧毒,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品剧毒的5倍
8aaaa5fa-0145-4861-afa3-43cae80b0a3c,Log Trap,原木陷阱,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Karnok,Weapon / 武器 | Tool / 工具 | Trap,Damage / 伤害 | Ammo / 弹药 | RageReference | Slow / 减速,0.0,,500,500/1000,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 每场战斗中敌人首次使用物品时，造成500/1000伤害并减速其所有物品1秒
[被动] 当你进入暴怒状态时，此物品在本场战斗中可额外触发一次",null,此物品的价值翻倍,此物品的减速持续时间翻倍,每场战斗中敌人首次使用物品时，冻结2件物品1秒,每场战斗中敌人首次使用物品时，加速2件物品3秒,每场战斗中敌人首次使用物品时，获得护盾，等量于此物品伤害,每场战斗中敌人首次使用物品时，获得治疗，等量于此物品伤害,每场战斗中敌人首次使用物品时，造成剧毒，等量于此物品伤害的10%,每场战斗中敌人首次使用物品时，造成灼烧，等量于此物品伤害的10%,此物品的伤害翻倍，且减速时间延长一倍,每场战斗中首次敌人使用物品时，己方物品+25%暴击率,相邻物品受冻结和减速影响的时间减半,此物品的伤害翻倍
8ae203cd-a429-4ade-b5e3-a612a906d71a,Gavel,木槌,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,Damage / 伤害 | Freeze / 冻结,8.0,8,100,100/200/400,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成100/200/400伤害
[主动] 冻结双方所有武器1秒",null,此物品的价值翻倍,除此物品外，减速双方所有武器2秒,此物品的冻结持续时间翻倍,除此物品外，加速双方所有武器2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
8ae391d2-4267-4d73-96e5-24951a7a2d95,Trojan,木马病毒,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Tech / 科技,Charge / 充能 | Poison / 剧毒,6.0,6,0,,0,,0,,0,,0,,0,,0,,3,3/6,0,,0,,0,0,0,0,"[主动] 充能双方所有其他科技物品1秒
[被动] 当任意一方的科技物品被使用时，造成3/6剧毒",null,此物品的价值翻倍,当任意一方的科技物品被使用时，减速一件物品1秒,当任意一方的科技物品被使用时，冻结一件物品0.5秒,当任意一方的科技物品被使用时，加速一件物品1秒,当任意一方的科技物品被使用时，获得护盾，等量于此物品剧毒的5倍,当任意一方的科技物品被使用时，获得治疗，等量于此物品剧毒的5倍,此物品的剧毒翻倍,当任意一方的科技物品被使用时，造成灼烧，等量于此物品的剧毒,此物品+1多重释放,双方所有科技物品+40%暴击率,相邻物品受冻结和减速影响的时间减半,当任意一方的科技物品被使用时，造成伤害，等量于此物品剧毒的5倍
8b2ce029-7f69-401c-9811-3a6398237a90,Gingerbread Man,姜饼人,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Food / 食物 | Friend / 伙伴,Shield / 护盾,5.0,5,0,,0,,10,10/20/40/80,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得10/20/40/80护盾
[被动] 当你使用工具时，充能此物品1秒",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
8b74306e-c49c-4d0e-8329-b0267e7c6f1c,Flamecoil Gem,炎蜷宝石,Item / 物品,Small / 小型,Legendary / 传奇,Diamond/Legendary,Common / 通用,Relic / 遗物,Burn / 灼烧,8.0,8,0,,0,,0,,0,,0,,1,1,0,0,0,,0,,0,,0,0,0,0,"[主动] 每拥有一件灼烧物品，就造成5灼烧
[被动] 己方每拥有一件其他遗物，此物品冷却时间缩短1000秒
[被动] 出售此物品时，为己方最左侧的物品赋予炽焰附魔",null,此物品的价值翻倍,减速一件物品4秒,冻结一件物品1秒,加速一件物品4秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
8b994da7-7aa3-40cd-aafd-c84f0913d0c9,Wanted Poster,通缉海报,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,,Crit / 暴击 | Experience,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 当你击败英雄时，获得1经验值。如果是使用此物品时击败英雄，则再获得1经验值
[被动] 己方物品+10/20/30%暴击率",null,此物品的价值翻倍,此物品暴击时，减速一件物品1秒,此物品暴击时，冻结一件物品0.5秒,此物品暴击时，加速一件物品1秒,此物品暴击时，获得20护盾,此物品暴击时，获得20治疗,此物品暴击时，造成2剧毒,此物品暴击时，造成2灼烧,此物品的经验值加成翻倍,此物品的暴击率加成翻倍,相邻物品受冻结和减速影响的时间减半,此物品暴击时，造成20伤害
8bbfd341-660f-4b9f-9c95-2e40c7d05c1f,Gearnola Bar,机能棒,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Food / 食物,Health / 生命值 | TechReference,0.0,,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[被动] 出售工具或科技物品时，此物品+10/20/30/40最大生命值增幅
[被动] 出售此物品时，获得10最大生命值",null,此物品的价值翻倍,出售此物品时，己方最左侧的减速物品获得1000减速持续时间,出售此物品时，己方最左侧的冻结物品获得500冻结持续时间,出售此物品时，己方最左侧的加速物品获得1000加速持续时间,出售此物品时，最左侧的护盾物品+30,出售此物品时，最左侧的治疗物品+30,出售此物品时，己方最左侧的剧毒物品获得3,出售此物品时，己方最左侧的灼烧物品获得3,此物品的最大生命值获取值翻倍,出售此物品时，己方最左侧的物品获得20%暴击率,,出售此物品时，己方最左侧的武器获得30
8c4b958a-ec6a-4743-bd77-b32010735925,Hangar,机库,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Property / 地产,FlyingRef / 飞行引用 | ShieldRef / 护盾引用 | DamageRef / 伤害引用,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 己方物品+10和10
[被动] 使用飞行物品、载具或无人机时，此数值+8/16/24",null,此物品的价值翻倍,当你使用飞行物品、载具或无人机时，减速一件物品1秒,当你使用飞行物品、载具或无人机时，冻结一件物品0.5秒,当你使用飞行物品、载具或无人机时，加速一件物品1秒,当你使用飞行物品、载具或无人机时，获得30护盾,当你使用飞行物品、载具或无人机时，获得30治疗,当你使用飞行物品、载具或无人机时，造成3剧毒,当你使用飞行物品、载具或无人机时，造成3灼烧,此物品的伤害和护盾加成翻倍,己方物品+40%暴击率,相邻物品受冻结和减速影响的时间减半,当你使用飞行物品、载具或无人机时，造成30伤害
8caf721d-fe85-4a67-a97a-947788a100c5,Dinosawer,恐龙小锯,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Weapon / 武器 | Friend / 伙伴 | Relic / 遗物 | Dinosaur / 恐龙 | Tool / 工具,Damage / 伤害,6.0,6,10,10/20/40/80,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成10/20/40/80伤害
[被动] 如果己方至少还有3件其他恐龙、工具或遗物物品，此物品的冷却时间缩短3000秒",null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
8d0795b4-92f2-4191-978a-b8989046b12f,Shrinking Potion,缩小药水,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Potion / 药水,Ammo / 弹药,6.0,6,0,,0,,0,,1,1,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 使敌人的最大生命值降低10/15/20%
[主动] 弹药: 1",null,此物品的价值翻倍,减速一件物品4秒,冻结一件物品1秒,加速一件物品4秒,获得110护盾,治疗110生命值,造成11剧毒,造成11灼烧,此物品+1多重释放,敌人物品的暴击率降低+25%,此物品免疫冻结、减速和摧毁,造成110伤害
