ID,英文名,中文名,描述(英),描述(中),尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),图标,卡包ID,生成资格,多重施放
4c919bc7-0b43-44ee-8c1a-6d71c5c40877,Just Looking,只是看看,"At the start of each fight, the slowest enemy item has its cooldown increased by 1000/2000/3000 second(s)",每场战斗开始时，最慢的敌人物品的冷却时间延长1000/2000/3000秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Cooldown / 冷却,Icon_Skills_MON_JustLooking,,,0
4d8b7111-c324-4558-af3c-d7c8df61618d,Pop-Up Shop,钟表小熊,Your Toys' and Apparel Cooldowns are reduced by 5/10%,己方玩具和服饰冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具 | Apparel / 服饰,Cooldown / 冷却,Icon_Skill_PYG_PopUpShop,,,0
4e2e23aa-a3d1-46b0-9d59-c06fb64bea2f,First Responder,急救包,Your leftmost Heal item has +20/40/80/160,己方最左侧的治疗物品+20/40/80/160,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Karnok,,HealRef / 治疗引用,Icon_Skill_FirstResponder.png,,,0
4e5bc2ed-7d12-444a-9547-5b92db6c7618,Ferocious Bite,凶猛撕咬,Your slowest Weapon has +Damage equal to its Crit Chance,己方最慢的武器伤害提高，增幅等于其暴击率,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Weapon / 武器,DamageRef / 伤害引用 | CritRef / 暴击引用,Icon_Skills_MON_Wolverine.png,,,0
4eebf47e-9472-4d53-86f6-998e8401791c,Playing with Fire,火爆游戏,"At the start of each fight, enchant your rightmost non-Enchanted Toy with Fiery",每场战斗开始时，为己方最右侧的未附魔玩具赋予炽焰附魔,Medium / 中型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,BurnRef / 灼烧引用,Icon_Skill_PYG_PlayingWithFire,,,0
4fda14aa-365f-478f-8a27-b9b53c97c56a,Mixed Message,混乱讯息,"The first 3/6 times you use a non-Weapon item each fight, Charge a Weapon 1 second(s)",每场战斗中首次使用非武器物品3/6次时，充能一件武器1秒。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁 | Karnok,Weapon / 武器,Charge / 充能 | DamageRef / 伤害引用,Icon_Skill_MixedMessage.png,,,0
50eaea1d-0159-4feb-b855-9965cd7eddc2,Heavy Machinery,重型机械,"The first 5/10 times you use a Core each fight, Haste an item for 2 second(s)",每场战斗中首次5/10次使用核心时，加速一件物品2秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心,Haste / 加速,Icon_Skill_DOO_HeavyMachinery.png,,,0
51cec489-1988-48ff-95af-0235b374803e,Rigged,暗做手脚,"The first time you use an item each fight, Haste your items for 1/2/3 second(s)",每场战斗中首次使用物品时，加速己方物品1/2/3秒。,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Haste / 加速,Icon_Skill_MON_Rigged.png,,,0
522e0f7e-67f6-4646-ba1d-f51c3b40d8e1,Lone Charge,孤独冲锋,"When you Enrage, deal Damage equal to 50/100% of the Shield of your highest Shield item",当你进入暴怒状态时，造成伤害，等量于己方最高护盾物品护盾值的50/100%,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,ShieldRef / 护盾引用 | RageReference | Damage / 伤害,Icon_Skills_MON_Unibou.png,,,0
52492df1-d2da-4784-ad59-2afb05802684,Balanced Workout,,You have +50/150/300/500 Max Health for each Medium item you have [50/150/300/500],[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Health / 生命值,Icon_Skill_BalanceWorkout.png,,,0
529f2133-0d39-4827-9788-2b90c5356b7e,Moth to a Flame,扑火飞蛾,You have +Regen equal to half the Burn on an enemy,你的生命再生量提高，增幅等于敌人灼烧的一半,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Mak / 马克,,Regen / 再生 | BurnRef / 灼烧引用,Icon_Skill_MothtoaFlame.png,,,0
52f43602-8404-4a38-9d16-b1845489851c,Ammo Stash,弹药储存箱,Your leftmost Ammo item has +1/2/3/4 Max Ammo,己方最左侧的弹药物品+1/2/3/4最大弹药量,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Ammo / 弹药,Icon_Skill_MON_ToxicAlacrity.png,,,0
530f34ea-250a-476c-ac4e-417b37841c8a,Concentrated Defense,,Your highest Shield item has +5/15/30/50,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,ShieldRef / 护盾引用,Icon_Skill_ConcentratedDefense.png,,,0
53315fc2-ef04-45fc-b269-9d4932c52621,Searing Flames,灼热烈焰,"When you Haste a Burn item, it gains 1/2/3",加速灼烧物品时，它获得1/2/3,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Karnok,,BurnRef / 灼烧引用 | HasteRef / 加速引用,Icon_Skill_SearingBlade.png,,,0
53aa52ea-b2b7-4b8a-8109-4f67fb4a3e29,Adaptive Ordinance,自适应军备,"When your items run out of ammo, Regen 10/20/30",当己方物品弹药耗尽时，生命再生量提高10/20/30,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Regen / 再生 | AmmoRef / 弹药引用,Icon_Skill_MON_HulkingExperiment_01,,,0
544be6e9-ff3e-4cb6-9759-498ac2d24d71,Relax Bro,兄弟别激动,"When you use a Small item, Regen 3/4",当你使用小型物品时，生命再生量提高3/4,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Regen / 再生,Icon_Skill_MON_RelaxBro.png,,,0
546166b0-03bf-42e9-8370-9ad05d1f00c8,Supply Cache,补给箱,"At the start of each day, get a Loot item",每天开始时，获得一件战利品物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁,,,Icon_Skill_SupplyCache,,,0
549263e2-4ab4-4fe8-a552-e94486b3e91b,Invigorating Blade,振能刃,"The first 4/8 times you use a Weapon each fight, Charge a Heal item 1 second(s)",每场战斗中前4/8次使用武器时，充能一件治疗物品1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Karnok,Weapon / 武器,Charge / 充能 | HealRef / 治疗引用 | DamageRef / 伤害引用,Icon_Skill_HealingWeapon.png,,,0
549bc8cf-3d6b-48b8-ae61-2ce416c2daeb,Concentrated Firepower,,Your highest Damage item has +5/15/30/50,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉 | Jules / 朱尔斯,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_ConcentratedFirepower.png,,,0
560a2f2a-6b8c-41ee-8e20-7f7721e8c214,Toxic Fuel,毒性燃料,"While you are Poisoned, your items' Cooldowns are reduced by 3/6% | While your enemy is Poisoned, their items' Cooldowns are increased by 3/6%",中毒期间，己方物品的冷却时间缩短3/6% | 敌方中毒期间，敌方物品的冷却时间延长3/6%,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,PoisonRef / 剧毒引用 | Cooldown / 冷却,Icon_Skill_MON_TestSubjectAlpha,,,0
560a532c-73f4-4edd-b197-0127e2ca4cc9,Arms Dealer,军火商,"When you buy a Weapon, gain 10/20/30/40 Max Health",当你购买武器时，获得10/20/30/40最大生命值,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Karnok,Weapon / 武器,Health / 生命值,Icon_Skill_ArmsDealer.png,,,0
56450d16-bc69-43fd-bb89-4aff071cda29,Unwavering,坚定不移,"When you use an item, Shield 20/40",当你使用物品时，获得20/40护盾,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Shield / 护盾,Icon_Skill_MON_Unrelenting.png,,,0
56cf21ff-db2c-4f49-af5f-cf9a01508e6f,Burst of Rage,怒火爆发,"The first time you fall below half health each fight, gain  Rage",每场战斗中首次生命值降至一半以下时，获得怒火,Medium / 中型,Diamond / 钻石,Diamond,Karnok,,Rage | Charge / 充能,Icon_Skill_KAR_BurstofRage,,,0
570a7c19-0dab-459f-b545-6ade12a69312,Toxic Friendship,恶毒友谊,"When you use a Friend, Poison 2/4",使用伙伴时，造成2/4剧毒,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Friend / 伙伴,Poison / 剧毒,Icon_SKILL_MON_ToxicFriendship.png,,,0
571b3909-e04c-454f-86ae-61cc46ea3066,Calming Heals,抚慰疗愈,"The first 4/8 times you Slow each fight, Charge a Heal or Regen item 1 second(s)",每场战斗中前4/8次触发减速时，充能一件治疗或生命再生物品1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Jules / 朱尔斯 | Karnok,,Charge / 充能 | HealRef / 治疗引用 | SlowRef / 减速引用 | RegenRef / 再生引用,Icon_Skill_TraumaKit.png,,,0
5780e3ce-316c-4871-bfb8-45261b686fc2,Captain's Charge,船长的号令,"The first time you use a Large item each fight, Haste  items for 3 second(s)",每场战斗中首次使用大型物品时，加速件物品3秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Karnok,,Haste / 加速,Icon_Skill_CaptainsCharge.png,,,0
57a19498-4525-4f15-9aa2-d0b21cf20d73,Party Like it's 011111001111,011111001111末日狂欢,Your leftmost item is a Friend and has its cooldown reduced by 3/6%,你最左侧的物品视为伙伴且冷却时间缩短3/6%,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心 | Tech / 科技 | Friend / 伙伴,,Icon_Skill_DOO_PartyLikeIts11111001111.png,,,0
583ea575-9e9c-4d56-a9a4-da41b943301d,Hungry Blades,,"The first 4/8/12 times you use a Relic each fight, Poison 5",每场战斗中前4/8/12次使用遗物时，造成5剧毒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,,Poison / 剧毒,Icon_Skill_MAK_HungryBlades,,,0
5b393f5e-2c86-40c6-b210-1a215c1ccd51,High Impact,,"At the start of each fight, a Weapon gains 25% Damage",[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,DamageRef / 伤害引用,Icon_Skill_MON_HighImpact.png,,,0
5c6048f0-8cf1-4f37-8611-ba509a330660,Wake-Up Call,苏醒呼唤,"When you use a Small item, Haste a Burn, Poison or Freeze item for 1 second",当你使用小型物品时，加速一件灼烧、剧毒或冻结物品1秒,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Haste / 加速 | BurnRef / 灼烧引用 | PoisonRef / 剧毒引用 | FreezeRef / 冻结引用,Icon_Skill_MON_SlumberingPrimordial,,,0
5ce84084-380c-4d9d-94ab-cfbfaa1d0bc2,Energy Transference,能量转移,"The first time one of your items is Destroyed each fight, Charge all your items 3/5 seconds",每场战斗中，己方物品首次被摧毁时，为己方所有物品充能3/5秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Charge / 充能,Icon_Skill_MON_TheVessel,,,0
5dcd2249-8e1c-47ff-aaba-ad2e2a44490c,Master Sniper,狙击大师,Your leftmost Ammo Weapon has double damage and +1 Max Ammo,己方最左侧的弹药武器伤害翻倍且+1最大弹药量,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎,Weapon / 武器,Ammo / 弹药 | DamageRef / 伤害引用,Icon_Skill_VAN_MasterSniper,,,0
5de1aaae-adb9-48a4-81fc-aff714956656,Pyromania,纵火狂,"When you use a Large item, Burn 10/20/30",当你使用大型物品时，造成10/20/30灼烧,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,Burn / 灼烧,Icon_Skill_MON_Pyromania_03.png,,,0
5e193004-5e5f-4166-96a0-9a51a3ef8443,Flanking Shield,,"The first time you use a Large item each fight, adjacent items gain 15/30/50",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉,,ShieldRef / 护盾引用,Icon_Skill_FlankingShield.png,,,0
5e4892b5-2be7-4552-9a72-5770785a733d,Table Setting,餐桌布置,Your leftmost Weapon has +25/50 | The Cooldown of your rightmost Weapon is reduced by 5/10%,己方最左侧的武器+25/50 | 己方最右侧武器的冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Weapon / 武器,DamageRef / 伤害引用 | Cooldown / 冷却,Icon_Skill_TableSetting.png,,,0
5f63004e-26dd-460d-b359-38a84ffa66c1,Protein Powder,蛋白粉,"When you buy Food, gain 10/20/30/40 Max Health",当你购买食物时，获得10/20/30/40最大生命值,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Health / 生命值,Icon_Skill_JUL_ProteinPower,,,0
5fa9745a-79fd-4392-a7ac-ebcf898aa14c,Secrets of Life,生命奥妙,"The first 4/8/12 times you use a Relic each fight, Regen 5",每场战斗中前4/8/12次使用遗物时，生命再生量提高5,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Relic / 神器,Regen / 再生,Icon_Skill_MAK_SecretsofLife,,,0
5fca38e0-2144-422d-b9bd-85a3cd443215,Expert Pilot,专家飞行员,Your Vehicles and Drones have +10/20/30/40 and 10/20/30/40,己方载具和无人机获得+10/20/30/40和10/20/30/40,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉,Vehicle / 载具 | Weapon / 武器 | Drone,DamageRef / 伤害引用 | ShieldRef / 护盾引用,Icon_Skill_Flagship.png,,,0
5feded09-ce1a-40ef-9e66-af55ff8c0df5,Guardian's Fury,守护神之怒,"While you are Shielded, your Weapons' Cooldowns are reduced by 5/10/15%",处于护盾状态时，己方武器冷却时间缩短5/10/15%,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Weapon / 武器,ShieldRef / 护盾引用 | Cooldown / 冷却 | DamageRef / 伤害引用,Icon_Skill_MON_GuardiansFury,,,0
5ff845f5-6cb5-40b8-957f-8a6ae47c3962,Red Envelope,,"When you buy this, gain 10 Gold",[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Gold / 金币,Icon_Skill_RedEnvelope.png,,,0
608c1585-0ce1-4ddc-afbb-f813f9150bdd,Underwater Wonder,水下奇观,"When you use an Aquatic item, Regen 2/4",当你使用水系物品时，生命再生量提高2/4,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Aquatic / 水生,Regen / 再生,Icon_Skills_MON_UnderwaterWonder,,,0
614a7ba0-6c7f-4686-88e2-42ecfe2d8735,Heal Power,治愈之力,Your items have +10/20/40/80,己方物品+10/20/40/80,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Karnok,,HealRef / 治疗引用,Icon_Skill_HealingPower.png,,,0
61c83a38-2976-45d1-95c7-cafe4f34ed51,Slow and Steady,稳中求胜,"When you Slow, your items gain 2/4/6",触发减速时，己方物品获得2/4/6,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉 | Mak / 马克 | Jules / 朱尔斯 | Karnok,Weapon / 武器,DamageRef / 伤害引用 | SlowRef / 减速引用,Icon_Skill_SlowandSteady.png,,,0
61ffd0e3-a0fe-43d2-8112-85fc90580d71,Property Mogul,地产巨擘,"When you buy a Property, gain 50/100/150 Max Health",当你购买地产时，获得50/100/150最大生命值,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Property / 地产,Health / 生命值,Icon_Skill_PropertyMogul.png,,,0
62154f7f-ea50-4703-aa2e-d2d4ae55e9b0,Big Numbers,高伤打击,Your Large items have +25/50% Crit Chance,大型物品+25/50%暴击率,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁 | Karnok,,Crit / 暴击,Icon_Skill_BigNumbers.png,,,0
6216741f-f7fe-4de0-82c0-3733263378f1,Critical Protector,暴击防护者,Your Shield items have +5/10/15/20% Crit Chance,己方护盾物品+5/10/15/20%暴击率,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Karnok,,ShieldRef / 护盾引用 | Crit / 暴击,Icon_Skill_CritialProtector.png,,,0
62368886-ce2f-4503-9d34-c8bb8b3829a3,Large Item Specialist,,Your items have +5/10/15% Crit Chance if you have a Large item,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Crit / 暴击,Icon_Skill_LargeItemSpecialist.png,,,0
639fdb70-8dde-4301-ab75-426556a65eb6,Trickle Down Economics,涓滴经济学,"When you use a Large item, Haste your other items for 1/2 second(s)",当你使用大型物品时，加速己方其他物品1/2秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Haste / 加速,Icon_Skill_MON_BananaBreak_01.png,,,0
63c3c74e-8a01-44cf-a629-2b12aa842264,Quick Fix,,The Cooldowns of your non-Weapon items with Cooldowns greater than 10 seconds are reduced by 1000/2000 second(s),[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,,Cooldown / 冷却,Icon_Skill_QuickFix.png,,,0
64727f7e-adfd-4f25-aa4e-1f127b9d5b70,All Talk,光说不练,"While you have more than half Health, your items have +30/60/90",当你的生命值高于一半时，己方物品+30/60/90,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,DamageRef / 伤害引用 | HealthRef / 生命值引用,Icon_Skill_MON_AllTalk_02.png,,,0
6550ba8c-8d90-41f8-82c8-a0af040458ce,Depth Charge,深渊冲刺,"If you have exactly one Weapon, it has +5/10 Max Ammo | ...if it is also Aquatic, it has +25/50",如果己方恰好只有一件武器，该武器+5/10最大弹药量 | ……如果该武器同时是水系，则+25/50,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器 | Aquatic / 水生,Ammo / 弹药 | DamageRef / 伤害引用,Icon_Skill_VAN_DepthCharge.png,,,0
65a77e2d-6c13-46c2-ae28-c521502a8be3,Walk-in Clinic,便民诊所,Your leftmost Regen item has +2/4/6/8,己方最左侧的生命再生物品+2/4/6/8,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Jules / 朱尔斯,,RegenRef / 再生引用,Icon_Skill_MedicalWard.png,,,0
663ca415-c46a-46d1-8f63-c04080fb6a30,Advanced Synthetics,高分子复合材料,"When you Level Up or upgrade this, upgrade a lower tier item",升级或升级此物品时，升级一件更低级别的物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Stelle / 斯黛拉,,Level,Icon_Skill_DOO_AdvancedSynthetics.png,,,0
6640af95-3999-43b2-b32d-fae5caf0b8cc,Brewmaster,酿造大师,"At the start of each fight, a Potion gains +1 Multicast",每场战斗开始时，一件药水+1多重释放,Medium / 中型,Diamond / 钻石,Diamond,Mak / 马克,Potion / 药水,PotionRef / 药水引用,Icon_Skill_Mak_Brewmaster.png,,,0
66d65bb7-09fa-4262-b0a1-12a29ac9e946,Glass Cannon,玻璃大炮,All items have double Damage,所有物品造成双倍伤害,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_GlassCannon.png,,,0
6914df97-567f-4d9a-9473-d3de39a09e86,Frozen Shot,冻结射击,Your Weapons' Cooldowns are reduced by 5/10/15% while your enemy has a Frozen item,当敌方有冻结物品时，己方武器冷却时间缩短5/10/15%,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Mak / 马克,Weapon / 武器,FreezeRef / 冻结引用 | Cooldown / 冷却 | DamageRef / 伤害引用,Icon_Skill_FrozenShot.png,,,0
69336595-1135-4e17-8192-247e0478d020,Lefty Loosey,左侧连动,"The first 5/10 times you use your leftmost item each fight, Haste an item for 1 second(s)",每场战斗中首次使用最左侧物品的5/10次内，加速一件物品1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉 | Karnok,,Haste / 加速,Icon_Skill_STE_LeftyLoosey.png,,,0
69e15083-66e9-40ca-a3c9-f8bdd8b3887d,Desperate Cleanse,绝望净化,"The first time you fall below half Health each fight, remove Freeze and Slow from your items and Cleanse half your Burn and Poison",每场战斗中首次生命值降至一半以下时，解除己方物品的冻结和减速效果，并清除你一半的灼烧和剧毒。,Medium / 中型,Diamond / 钻石,Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Vanessa / 凡妮莎 | Karnok,,,Icon_Skill_DesperateFreeze.png,,,0
6a2b0ffc-bb7b-4ad3-a20c-8b46f9684a12,Quick Ignition,急速引燃,"The first time you use an item each fight, Haste  Burn item(s) for 2 second(s)",每场战斗中首次使用物品时，加速件灼烧物品2秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Pygmalien / 皮格马利翁 | Karnok,,BurnRef / 灼烧引用 | Haste / 加速,Icon_Skill_QuickIgnition.png,,,0
6a332b72-d300-486b-9659-1ca83e064ed2,Staying Power,,"When you use a Weapon or Tool, your items gain 4/8/12",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Karnok,Tool / 工具,Heal / 治疗 | HealRef / 治疗引用,Icon_Skill_StayingPower.png,,,0
6b47d5d7-cd43-4efb-9e3b-5ee3c07a7f7d,Long Strides,大步流星,"If you have 5 or fewer items, your items' Cooldowns are reduced by 5/10%",如果己方物品数量不超过5件，己方物品冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Stelle / 斯黛拉 | Karnok,,Cooldown / 冷却,Icon_Skill_LongStride.png,,,0
6ba408d1-dad1-4cf2-b0f9-2afe3cb94bb9,The One Potion,唯一药水,"If you have only one Potion, it has +1 Max Ammo and its Cooldown halved",如果己方只有一件药水，此药水+1最大弹药量且冷却时间减半,Medium / 中型,Diamond / 钻石,Diamond,Mak / 马克,,Cooldown / 冷却,Icon_Skill_MAK_TheOnePotion,,,0
6bd675c5-a9a3-4a04-b3b3-c6ed09904bc2,Clean Storefront,整洁门面,Your items have +Heal equal to 2/4/6/8 times their value,己方物品+治疗，等量于其价值的2/4/6/8倍,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Value / 价值,Icon_SKILL_MON_CleanStorefront.png,,,0
6c3d41e4-1ca7-4be5-b0e2-6cadbbd2bd27,Tools of the Trade,专业行头,"The first 5/10 times you use a Tool each fight, Haste a Tool for 1 second(s)",每场战斗中前5/10次使用工具时，加速一件工具1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Karnok,Tool / 工具,Haste / 加速,Icon_Skill_ToolsOFTheTrade.png,,,0
6e7328ed-f925-4ca6-8637-9625626e12d2,Quick Defenses,急速防御,Your Shield items' Cooldowns are reduced by 5/10%,己方护盾物品的冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Vanessa / 凡妮莎 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Karnok,,ShieldRef / 护盾引用 | Cooldown / 冷却,Icon_Skill_QuickDefenses.png,,,0
6e95c90d-e4b4-42c3-b5e9-3c390d762c92,Shield Bash,盾击,"The first 4/8 times an enemy uses a non-Weapon item each fight, Charge a Weapon 1 second(s)",每场战斗中敌人首次4/8次使用非武器物品时，充能己方一件武器1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Mak / 马克 | Karnok,Weapon / 武器,Charge / 充能 | DamageRef / 伤害引用,Icon_Skill_Conditioning.png,,,0
6ef03e95-f3af-47d8-871f-e8c1e043a195,Medic's Shield,,x,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎,,HealRef / 治疗引用 | ShieldRef / 护盾引用,Icon_Skill_MedicsShield.png,,,0
6f593cc1-b44a-43d6-a83b-a68fb477aef2,Venomous Vitality,剧毒之血,You have +Regen equal to half the Poison on an enemy,+生命再生量，增幅等于敌人剧毒的一半,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎 | Mak / 马克,,Regen / 再生 | PoisonRef / 剧毒引用,Icon_Skill_NaturalRemedy.png,,,0
6f64c35a-0005-4cbd-8734-867e7a2b5248,Master Diver,潜水大师,Your leftmost item is Aquatic and has its cooldown reduced by 3/6%,你最左侧的物品视为水系，且冷却时间缩短3/6%。,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎,Aquatic / 水生,,Icon_Skill_VAN_MasterDiver,,,0
71433809-d05a-4544-9959-aff20ae5db93,Iron Sharpens Iron,锋铁共鸣,Your leftmost Weapon has +2/4/6 for each Weapon you have bought this run,本次冒险中你每购买过一件武器，己方最左侧的武器+2/4/6,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_IronSharpensIron.png,,,0
